timestamp,price
2024-04-19 09:17:31,375.8
2024-04-19 09:17:32,375.75
2024-04-19 09:17:33,375.9
2024-04-19 09:17:34,375.8
2024-04-19 09:17:35,375.75
2024-04-19 09:17:36,375.4
2024-04-19 09:17:37,375.6
2024-04-19 09:17:38,375.75
2024-04-19 09:17:39,375.65
2024-04-19 09:17:40,375.9
2024-04-19 09:17:41,375.8
2024-04-19 09:17:42,375.5
2024-04-19 09:17:43,375.7
2024-04-19 09:17:44,375.8
2024-04-19 09:17:45,375.6
2024-04-19 09:17:46,375.55
2024-04-19 09:17:47,375.8
2024-04-19 09:17:48,375.75
2024-04-19 09:17:49,375.3
2024-04-19 09:17:50,375.45
2024-04-19 09:17:51,375.6
2024-04-19 09:17:52,375.65
2024-04-19 09:17:53,375.2
2024-04-19 09:17:54,375.4
2024-04-19 09:17:55,375.75
2024-04-19 09:17:56,375.8
2024-04-19 09:17:57,376.15
2024-04-19 09:17:58,376.3
2024-04-19 09:17:59,376.0
2024-04-19 09:18:00,376.4
2024-04-19 09:18:01,376.5
2024-04-19 09:18:02,376.6
2024-04-19 09:18:03,377.0
2024-04-19 09:18:04,377.25
2024-04-19 09:18:05,377.05
2024-04-19 09:18:06,377.15
2024-04-19 09:18:07,377.5
2024-04-19 09:18:09,377.35
2024-04-19 09:18:10,377.4
2024-04-19 09:18:11,377.45
2024-04-19 09:18:12,377.25
2024-04-19 09:18:13,377.5
2024-04-19 09:18:14,377.25
2024-04-19 09:18:45,376.0
2024-04-19 09:18:46,376.3
2024-04-19 09:18:47,375.9
2024-04-19 09:18:48,375.9
2024-04-19 09:18:49,375.9
2024-04-19 09:18:50,375.75
2024-04-19 09:18:51,375.55
2024-04-19 09:18:52,375.5
2024-04-19 09:18:53,375.5
2024-04-19 09:18:54,375.5
2024-04-19 09:18:55,375.75
2024-04-19 09:18:56,375.8
2024-04-19 09:18:57,375.65
2024-04-19 09:18:58,375.5
2024-04-19 09:18:59,375.95
2024-04-19 09:19:00,375.75
2024-04-19 09:19:01,375.75
2024-04-19 09:19:02,376.4
2024-04-19 09:19:03,376.1
2024-04-19 09:19:04,376.2
2024-04-19 09:19:05,375.9
2024-04-19 09:19:06,375.85
2024-04-19 09:19:07,376.05
2024-04-19 09:19:08,375.95
2024-04-19 09:19:09,375.75
2024-04-19 09:19:10,376.15
2024-04-19 09:19:11,375.75
2024-04-19 09:19:12,375.4
2024-04-19 09:19:13,375.5
2024-04-19 09:19:14,375.9
2024-04-19 09:19:15,375.75
2024-04-19 09:19:16,375.5
2024-04-19 09:19:17,375.45
2024-04-19 09:19:18,375.25
2024-04-19 09:19:19,374.85
2024-04-19 09:19:20,375.0
2024-04-19 09:19:21,374.95
2024-04-19 09:19:22,374.95
2024-04-19 09:19:23,374.8
2024-04-19 09:19:24,374.9
2024-04-19 09:19:25,375.4
2024-04-19 09:19:26,375.15
2024-04-19 09:19:27,374.8
2024-04-19 09:19:28,374.7
2024-04-19 09:19:29,374.75
2024-04-19 09:19:30,374.5
2024-04-19 09:19:31,374.45
2024-04-19 09:19:32,374.65
2024-04-19 09:19:33,374.8
2024-04-19 09:19:34,374.7
2024-04-19 09:19:35,374.75
2024-04-19 09:19:36,374.45
2024-04-19 09:19:37,374.55
2024-04-19 09:19:38,374.3
2024-04-19 09:19:39,374.4
2024-04-19 09:19:40,374.2
2024-04-19 09:19:41,374.45
2024-04-19 09:19:42,374.25
2024-04-19 09:19:43,374.4
2024-04-19 09:19:44,374.45
2024-04-19 09:19:45,374.2
2024-04-19 09:19:46,374.35
2024-04-19 09:19:47,374.45
2024-04-19 09:19:48,374.0
2024-04-19 09:19:49,374.0
2024-04-19 09:19:50,374.25
2024-04-19 09:19:51,374.2
2024-04-19 09:19:52,374.25
2024-04-19 09:19:53,374.35
2024-04-19 09:19:54,374.45
2024-04-19 09:19:55,374.4
2024-04-19 09:19:56,374.25
2024-04-19 09:19:57,374.05
2024-04-19 09:19:58,374.2
2024-04-19 09:19:59,374.2
2024-04-19 09:20:00,374.35
2024-04-19 09:20:01,374.0
2024-04-19 09:20:02,374.2
2024-04-19 09:20:03,374.2
2024-04-19 09:20:04,374.0
2024-04-19 09:20:05,374.0
2024-04-19 09:20:06,374.0
2024-04-19 09:20:07,374.0
2024-04-19 09:20:08,374.1
2024-04-19 09:20:09,373.65
2024-04-19 09:20:10,373.85
2024-04-19 09:20:11,373.8
2024-04-19 09:20:12,373.85
2024-04-19 09:20:13,373.5
2024-04-19 09:20:14,373.15
2024-04-19 09:20:15,373.2
2024-04-19 09:20:16,372.7
2024-04-19 09:20:17,372.9
2024-04-19 09:20:18,372.9
2024-04-19 09:20:19,373.15
2024-04-19 09:20:20,372.9
2024-04-19 09:20:21,372.7
2024-04-19 09:20:22,372.65
2024-04-19 09:20:23,372.55
2024-04-19 09:20:24,372.45
2024-04-19 09:20:25,372.75
2024-04-19 09:20:26,372.2
2024-04-19 09:20:27,372.65
2024-04-19 09:20:28,372.95
2024-04-19 09:20:29,372.75
2024-04-19 09:20:30,372.65
2024-04-19 09:20:31,372.85
2024-04-19 09:20:32,372.85
2024-04-19 09:20:33,372.95
2024-04-19 09:20:34,373.15
2024-04-19 09:20:35,372.65
2024-04-19 09:20:36,373.0
2024-04-19 09:20:37,372.75
2024-04-19 09:20:38,373.0
2024-04-19 09:20:39,372.65
2024-04-19 09:20:40,372.7
2024-04-19 09:20:41,372.95
2024-04-19 09:20:42,372.75
2024-04-19 09:20:43,372.75
2024-04-19 09:20:44,372.95
2024-04-19 09:20:45,372.85
2024-04-19 09:20:46,372.85
2024-04-19 09:20:47,372.9
2024-04-19 09:20:48,372.7
2024-04-19 09:20:49,372.65
2024-04-19 09:20:50,371.8
2024-04-19 09:20:51,372.4
2024-04-19 09:20:52,372.55
2024-04-19 09:20:53,372.6
2024-04-19 09:20:54,372.1
2024-04-19 09:20:55,372.05
2024-04-19 09:20:56,372.05
2024-04-19 09:20:57,371.85
2024-04-19 09:20:58,371.6
2024-04-19 09:20:59,372.05
2024-04-19 09:21:00,372.1
2024-04-19 09:21:01,371.85
2024-04-19 09:21:02,372.25
2024-04-19 09:21:03,372.05
2024-04-19 09:21:04,372.0
2024-04-19 09:21:05,371.7
2024-04-19 09:21:06,371.9
2024-04-19 09:21:07,372.0
2024-04-19 09:21:08,372.0
2024-04-19 09:21:09,371.9
2024-04-19 09:21:10,371.55
2024-04-19 09:21:11,371.45
2024-04-19 09:21:12,371.5
2024-04-19 09:21:13,371.35
2024-04-19 09:21:14,370.9
2024-04-19 09:21:15,371.3
2024-04-19 09:21:16,371.15
2024-04-19 09:21:17,370.9
2024-04-19 09:21:18,370.9
2024-04-19 09:21:19,370.9
2024-04-19 09:21:20,370.75
2024-04-19 09:21:21,370.7
2024-04-19 09:21:22,370.9
2024-04-19 09:21:23,370.6
2024-04-19 09:21:24,370.5
2024-04-19 09:21:25,370.75
2024-04-19 09:21:26,370.7
2024-04-19 09:21:27,370.6
2024-04-19 09:21:28,371.05
2024-04-19 09:21:29,370.25
2024-04-19 09:21:30,370.15
2024-04-19 09:21:31,370.25
2024-04-19 09:21:32,370.2
2024-04-19 09:21:33,370.0
2024-04-19 09:21:34,371.0
2024-04-19 09:21:35,371.35
2024-04-19 09:21:36,371.1
2024-04-19 09:21:37,371.1
2024-04-19 09:21:38,371.05
2024-04-19 09:21:39,371.35
2024-04-19 09:21:40,371.3
2024-04-19 09:21:41,371.3
2024-04-19 09:21:42,371.1
2024-04-19 09:21:43,371.4
2024-04-19 09:21:44,371.35
2024-04-19 09:21:45,371.5
2024-04-19 09:21:46,371.65
2024-04-19 09:21:47,371.85
2024-04-19 09:21:48,371.85
2024-04-19 09:21:49,372.0
2024-04-19 09:21:50,372.0
2024-04-19 09:21:51,372.1
2024-04-19 09:21:52,372.15
2024-04-19 09:21:53,372.0
2024-04-19 09:21:54,372.25
2024-04-19 09:21:55,372.6
2024-04-19 09:21:56,372.45
2024-04-19 09:21:57,372.4
2024-04-19 09:21:58,372.7
2024-04-19 09:21:59,373.05
2024-04-19 09:22:00,372.5
2024-04-19 09:22:01,372.5
2024-04-19 09:22:02,372.9
2024-04-19 09:22:03,372.85
2024-04-19 09:22:04,373.1
2024-04-19 09:22:05,373.15
2024-04-19 09:22:06,373.35
2024-04-19 09:22:07,373.05
2024-04-19 09:22:08,373.45
2024-04-19 09:22:09,373.35
2024-04-19 09:22:10,373.05
2024-04-19 09:22:11,373.45
2024-04-19 09:22:12,373.4
2024-04-19 09:22:13,373.4
2024-04-19 09:22:14,373.45
2024-04-19 09:22:15,373.45
2024-04-19 09:22:16,373.5
2024-04-19 09:22:17,373.45
2024-04-19 09:22:18,373.45
2024-04-19 09:22:19,373.7
2024-04-19 09:22:20,373.65
2024-04-19 09:22:21,373.8
2024-04-19 09:22:22,373.75
2024-04-19 09:22:23,374.0
2024-04-19 09:22:24,374.0
2024-04-19 09:22:25,373.65
2024-04-19 09:22:26,374.0
2024-04-19 09:22:27,374.2
2024-04-19 09:22:28,374.4
2024-04-19 09:22:29,374.65
2024-04-19 09:22:30,375.1
2024-04-19 09:22:31,375.1
2024-04-19 09:22:32,374.5
2024-04-19 09:22:33,374.5
2024-04-19 09:22:34,374.0
2024-04-19 09:22:35,374.45
2024-04-19 09:22:36,374.4
2024-04-19 09:22:37,374.8
2024-04-19 09:22:38,374.75
2024-04-19 09:22:39,374.75
2024-04-19 09:22:40,374.9
2024-04-19 09:22:41,374.75
2024-04-19 09:22:42,374.95
2024-04-19 09:22:43,374.75
2024-04-19 09:22:44,374.25
2024-04-19 09:22:45,374.3
2024-04-19 09:22:46,374.65
2024-04-19 09:22:47,374.5
2024-04-19 09:22:48,374.75
2024-04-19 09:22:49,374.55
2024-04-19 09:22:50,374.85
2024-04-19 09:22:51,374.85
2024-04-19 09:22:52,374.75
2024-04-19 09:22:53,374.85
2024-04-19 09:22:54,374.85
2024-04-19 09:22:55,374.4
2024-04-19 09:22:56,374.6
2024-04-19 09:22:57,374.65
2024-04-19 09:22:58,374.7
2024-04-19 09:22:59,374.45
2024-04-19 09:23:00,374.6
2024-04-19 09:23:01,374.5
2024-04-19 09:23:02,374.85
2024-04-19 09:23:03,374.65
2024-04-19 09:23:04,374.9
2024-04-19 09:23:05,374.95
2024-04-19 09:23:06,375.1
2024-04-19 09:23:07,375.05
2024-04-19 09:23:08,375.15
2024-04-19 09:23:09,374.95
2024-04-19 09:23:10,375.15
2024-04-19 09:23:11,374.85
2024-04-19 09:23:12,374.8
2024-04-19 09:23:13,375.0
2024-04-19 09:23:14,374.7
2024-04-19 09:23:15,374.9
2024-04-19 09:23:16,374.35
2024-04-19 09:23:17,374.2
2024-04-19 09:23:18,374.3
2024-04-19 09:23:19,374.15
2024-04-19 09:23:20,374.3
2024-04-19 09:23:21,374.3
2024-04-19 09:23:22,374.3
2024-04-19 09:23:23,374.35
2024-04-19 09:23:24,374.2
2024-04-19 09:23:25,374.35
2024-04-19 09:23:26,374.55
2024-04-19 09:23:27,374.7
2024-04-19 09:23:28,374.8
2024-04-19 09:23:29,374.5
2024-04-19 09:23:30,374.85
2024-04-19 09:23:31,374.65
2024-04-19 09:23:32,374.6
2024-04-19 09:23:33,374.8
2024-04-19 09:23:34,374.7
2024-04-19 09:23:35,374.75
2024-04-19 09:23:36,374.95
2024-04-19 09:23:37,374.75
2024-04-19 09:23:38,374.95
2024-04-19 09:23:39,374.8
2024-04-19 09:23:40,374.8
2024-04-19 09:23:41,374.55
2024-04-19 09:23:42,374.75
2024-04-19 09:23:43,374.55
2024-04-19 09:23:44,374.7
2024-04-19 09:23:45,374.65
2024-04-19 09:23:46,374.7
2024-04-19 09:23:47,374.5
2024-04-19 09:23:48,374.8
2024-04-19 09:23:49,374.7
2024-04-19 09:23:50,374.75
2024-04-19 09:23:51,374.8
2024-04-19 09:23:52,374.55
2024-04-19 09:23:53,374.6
2024-04-19 09:23:54,374.55
2024-04-19 09:23:55,374.7
2024-04-19 09:23:56,374.5
2024-04-19 09:23:57,374.5
2024-04-19 09:23:58,374.3
2024-04-19 09:23:59,374.35
2024-04-19 09:24:00,374.5
2024-04-19 09:24:01,374.55
2024-04-19 09:24:02,374.35
2024-04-19 09:24:03,374.55
2024-04-19 09:24:04,374.2
2024-04-19 09:24:05,374.55
2024-04-19 09:24:06,374.5
2024-04-19 09:24:07,374.4
2024-04-19 09:24:08,374.3
2024-04-19 09:24:10,374.5
2024-04-19 09:24:11,374.4
2024-04-19 09:24:12,374.45
2024-04-19 09:24:13,374.25
2024-04-19 09:24:14,374.4
2024-04-19 09:24:15,374.5
2024-04-19 09:24:16,374.5
2024-04-19 09:24:17,374.3
2024-04-19 09:24:18,374.35
2024-04-19 09:24:19,374.4
2024-04-19 09:24:20,374.4
2024-04-19 09:24:21,374.25
2024-04-19 09:24:22,374.4
2024-04-19 09:24:23,374.45
2024-04-19 09:24:24,374.45
2024-04-19 09:24:25,374.15
2024-04-19 09:24:26,374.25
2024-04-19 09:24:27,374.4
2024-04-19 09:24:28,374.2
2024-04-19 09:24:29,374.4
2024-04-19 09:24:30,374.4
2024-04-19 09:24:31,374.45
2024-04-19 09:24:32,374.45
2024-04-19 09:24:33,374.2
2024-04-19 09:24:34,374.35
2024-04-19 09:24:35,374.45
2024-04-19 09:24:36,374.4
2024-04-19 09:24:37,374.25
2024-04-19 09:24:38,374.4
2024-04-19 09:24:39,374.25
2024-04-19 09:24:40,374.45
2024-04-19 09:24:41,374.45
2024-04-19 09:24:42,374.7
2024-04-19 09:24:43,374.5
2024-04-19 09:24:44,374.75
2024-04-19 09:24:45,375.0
2024-04-19 09:24:46,375.15
2024-04-19 09:24:47,375.05
2024-04-19 09:24:48,374.9
2024-04-19 09:24:49,375.1
2024-04-19 09:24:50,375.0
2024-04-19 09:24:51,374.7
2024-04-19 09:24:52,374.95
2024-04-19 09:24:53,374.9
2024-04-19 09:24:54,374.95
2024-04-19 09:24:55,374.85
2024-04-19 09:24:56,374.95
2024-04-19 09:24:57,374.75
2024-04-19 09:24:58,375.0
2024-04-19 09:24:59,374.85
2024-04-19 09:25:00,374.8
2024-04-19 09:25:01,374.85
2024-04-19 09:25:02,375.0
2024-04-19 09:25:03,374.85
2024-04-19 09:25:04,375.0
2024-04-19 09:25:05,374.95
2024-04-19 09:25:06,375.0
2024-04-19 09:25:07,375.05
2024-04-19 09:25:08,375.2
2024-04-19 09:25:09,375.15
2024-04-19 09:25:10,375.15
2024-04-19 09:25:11,375.25
2024-04-19 09:25:12,375.5
2024-04-19 09:25:13,375.45
2024-04-19 09:25:14,375.6
2024-04-19 09:25:15,375.55
2024-04-19 09:25:16,375.5
2024-04-19 09:25:17,375.6
2024-04-19 09:25:18,375.6
2024-04-19 09:25:19,375.6
2024-04-19 09:25:20,375.65
2024-04-19 09:25:21,375.6
2024-04-19 09:25:22,375.7
2024-04-19 09:25:23,375.9
2024-04-19 09:25:24,375.85
2024-04-19 09:25:25,376.0
2024-04-19 09:25:26,376.25
2024-04-19 09:25:27,376.55
2024-04-19 09:25:28,376.45
2024-04-19 09:25:29,376.9
2024-04-19 09:25:30,376.75
2024-04-19 09:25:31,376.9
2024-04-19 09:25:32,377.0
2024-04-19 09:25:33,377.3
2024-04-19 09:25:34,376.9
2024-04-19 09:25:35,376.95
2024-04-19 09:25:36,377.25
2024-04-19 09:25:37,377.05
2024-04-19 09:25:38,377.05
2024-04-19 09:25:39,377.2
2024-04-19 09:25:40,377.05
2024-04-19 09:25:42,377.3
2024-04-19 09:25:43,376.7
2024-04-19 09:25:44,376.8
2024-04-19 09:25:45,376.7
2024-04-19 09:25:46,376.6
2024-04-19 09:25:47,376.55
2024-04-19 09:25:48,376.7
2024-04-19 09:25:49,376.5
2024-04-19 09:25:50,376.35
2024-04-19 09:25:51,376.15
2024-04-19 09:25:52,376.45
2024-04-19 09:25:53,376.45
2024-04-19 09:25:54,376.65
2024-04-19 09:25:55,376.9
2024-04-19 09:25:56,376.6
2024-04-19 09:25:58,376.85
2024-04-19 09:25:59,376.9
2024-04-19 09:26:00,376.7
2024-04-19 09:26:01,376.85
2024-04-19 09:26:02,376.9
2024-04-19 09:26:03,376.95
2024-04-19 09:26:04,376.85
2024-04-19 09:26:05,376.65
2024-04-19 09:26:06,376.6
2024-04-19 09:26:07,376.5
2024-04-19 09:26:08,376.75
2024-04-19 09:26:09,376.6
2024-04-19 09:26:10,376.7
2024-04-19 09:26:11,376.55
2024-04-19 09:26:12,376.5
2024-04-19 09:26:13,376.5
2024-04-19 09:26:14,376.5
2024-04-19 09:26:15,376.45
2024-04-19 09:26:16,376.5
2024-04-19 09:26:17,376.4
2024-04-19 09:26:18,376.1
2024-04-19 09:26:19,376.25
2024-04-19 09:26:20,375.9
2024-04-19 09:26:21,375.75
2024-04-19 09:26:22,375.7
2024-04-19 09:26:23,375.8
2024-04-19 09:26:24,375.5
2024-04-19 09:26:25,375.45
2024-04-19 09:26:26,375.35
2024-04-19 09:26:27,375.5
2024-04-19 09:26:28,375.45
2024-04-19 09:26:29,375.25
2024-04-19 09:26:30,375.3
2024-04-19 09:26:31,375.25
2024-04-19 09:26:32,375.0
2024-04-19 09:26:33,375.2
2024-04-19 09:26:34,375.25
2024-04-19 09:26:35,375.3
2024-04-19 09:26:36,375.3
2024-04-19 09:26:37,375.4
2024-04-19 09:26:38,375.4
2024-04-19 09:26:39,375.45
2024-04-19 09:26:40,375.3
2024-04-19 09:26:41,375.5
2024-04-19 09:26:42,375.25
2024-04-19 09:26:43,375.4
2024-04-19 09:26:44,375.5
2024-04-19 09:26:45,375.35
2024-04-19 09:26:46,375.7
2024-04-19 09:26:47,375.9
2024-04-19 09:26:48,376.1
2024-04-19 09:26:49,376.05
2024-04-19 09:26:50,376.2
2024-04-19 09:26:51,375.95
2024-04-19 09:26:52,375.9
2024-04-19 09:26:53,376.05
2024-04-19 09:26:54,375.7
2024-04-19 09:26:55,376.0
2024-04-19 09:26:56,376.2
2024-04-19 09:26:57,376.05
2024-04-19 09:26:58,376.2
2024-04-19 09:26:59,376.5
2024-04-19 09:27:00,376.05
2024-04-19 09:27:01,376.4
2024-04-19 09:27:02,376.4
2024-04-19 09:27:03,376.45
2024-04-19 09:27:04,376.45
2024-04-19 09:27:05,376.45
2024-04-19 09:27:06,376.5
2024-04-19 09:27:07,376.4
2024-04-19 09:27:08,376.45
2024-04-19 09:27:09,376.5
2024-04-19 09:27:10,376.4
2024-04-19 09:27:11,376.3
2024-04-19 09:27:12,376.35
2024-04-19 09:27:13,376.45
2024-04-19 09:27:14,376.5
2024-04-19 09:27:15,376.4
2024-04-19 09:27:16,376.45
2024-04-19 09:27:17,376.45
2024-04-19 09:27:18,376.3
2024-04-19 09:27:19,376.5
2024-04-19 09:27:20,376.3
2024-04-19 09:27:21,376.5
2024-04-19 09:27:22,376.3
2024-04-19 09:27:23,376.4
2024-04-19 09:27:24,376.2
2024-04-19 09:27:25,376.4
2024-04-19 09:27:26,376.3
2024-04-19 09:27:27,376.05
2024-04-19 09:27:28,376.35
2024-04-19 09:27:29,376.2
2024-04-19 09:27:30,376.1
2024-04-19 09:27:31,376.2
2024-04-19 09:27:32,376.0
2024-04-19 09:27:33,375.75
2024-04-19 09:27:34,375.95
2024-04-19 09:27:35,375.8
2024-04-19 09:27:36,376.0
2024-04-19 09:27:37,375.9
2024-04-19 09:27:38,376.0
2024-04-19 09:27:39,375.85
2024-04-19 09:27:40,375.9
2024-04-19 09:27:41,375.95
2024-04-19 09:27:42,375.95
2024-04-19 09:27:43,375.8
2024-04-19 09:27:44,375.95
2024-04-19 09:27:45,375.95
2024-04-19 09:27:46,375.9
2024-04-19 09:27:47,375.9
2024-04-19 09:27:48,375.6
2024-04-19 09:27:49,375.9
2024-04-19 09:27:50,375.75
2024-04-19 09:27:51,376.0
2024-04-19 09:27:52,375.9
2024-04-19 09:27:53,375.7
2024-04-19 09:27:54,375.8
2024-04-19 09:27:55,375.85
2024-04-19 09:27:56,375.9
2024-04-19 09:27:58,375.65
2024-04-19 09:27:59,375.6
2024-04-19 09:28:00,375.75
2024-04-19 09:28:01,375.75
2024-04-19 09:28:02,375.6
2024-04-19 09:28:03,375.6
2024-04-19 09:28:04,375.6
2024-04-19 09:28:05,375.75
2024-04-19 09:28:06,375.5
2024-04-19 09:28:07,375.75
2024-04-19 09:28:08,375.65
2024-04-19 09:28:09,375.8
2024-04-19 09:28:10,375.7
2024-04-19 09:28:11,375.5
2024-04-19 09:28:12,375.45
2024-04-19 09:28:13,375.45
2024-04-19 09:28:14,375.4
2024-04-19 09:28:15,375.25
2024-04-19 09:28:16,375.3
2024-04-19 09:28:17,375.25
2024-04-19 09:28:18,375.3
2024-04-19 09:28:19,375.3
2024-04-19 09:28:20,375.0
2024-04-19 09:28:21,375.05
2024-04-19 09:28:22,375.15
2024-04-19 09:28:23,375.1
2024-04-19 09:28:24,375.0
2024-04-19 09:28:25,375.0
2024-04-19 09:28:26,375.15
2024-04-19 09:28:27,375.05
2024-04-19 09:28:28,375.0
2024-04-19 09:28:29,375.0
2024-04-19 09:28:30,375.35
2024-04-19 09:28:31,375.25
2024-04-19 09:28:32,375.15
2024-04-19 09:28:33,375.25
2024-04-19 09:28:34,375.0
2024-04-19 09:28:35,375.25
2024-04-19 09:28:36,375.1
2024-04-19 09:28:37,375.25
2024-04-19 09:28:38,375.05
2024-04-19 09:28:39,375.1
2024-04-19 09:28:40,375.15
2024-04-19 09:28:41,374.85
2024-04-19 09:28:42,374.9
2024-04-19 09:28:43,374.95
2024-04-19 09:28:44,374.9
2024-04-19 09:28:45,374.7
2024-04-19 09:28:46,374.65
2024-04-19 09:28:47,374.55
2024-04-19 09:28:48,374.75
2024-04-19 09:28:49,374.95
2024-04-19 09:28:50,374.95
2024-04-19 09:28:51,374.75
2024-04-19 09:28:52,374.75
2024-04-19 09:28:53,374.75
2024-04-19 09:28:54,374.75
2024-04-19 09:28:55,374.8
2024-04-19 09:28:56,374.75
2024-04-19 09:28:57,374.7
2024-04-19 09:28:58,374.75
2024-04-19 09:28:59,374.65
2024-04-19 09:29:00,374.6
2024-04-19 09:29:01,374.6
2024-04-19 09:29:02,374.7
2024-04-19 09:29:03,374.5
2024-04-19 09:29:04,374.45
2024-04-19 09:29:05,374.6
2024-04-19 09:29:06,374.6
2024-04-19 09:29:07,374.5
2024-04-19 09:29:08,374.7
2024-04-19 09:29:09,374.7
2024-04-19 09:29:10,374.75
2024-04-19 09:29:11,374.8
2024-04-19 09:29:12,374.75
2024-04-19 09:29:13,374.55
2024-04-19 09:29:14,374.7
2024-04-19 09:29:15,374.7
2024-04-19 09:29:16,374.5
2024-04-19 09:29:17,374.55
2024-04-19 09:29:18,374.7
2024-04-19 09:29:19,374.7
2024-04-19 09:29:20,374.6
2024-04-19 09:29:21,374.5
2024-04-19 09:29:22,374.3
2024-04-19 09:29:23,374.2
2024-04-19 09:29:24,374.25
2024-04-19 09:29:25,374.3
2024-04-19 09:29:26,374.2
2024-04-19 09:29:27,374.35
2024-04-19 09:29:28,374.35
2024-04-19 09:29:29,374.5
2024-04-19 09:29:30,374.55
2024-04-19 09:29:31,374.5
2024-04-19 09:29:32,374.5
2024-04-19 09:29:33,374.35
2024-04-19 09:29:34,374.5
2024-04-19 09:29:35,374.5
2024-04-19 09:29:36,374.5
2024-04-19 09:29:37,374.5
2024-04-19 09:29:38,374.2
2024-04-19 09:29:39,374.5
2024-04-19 09:29:40,374.35
2024-04-19 09:29:41,374.4
2024-04-19 09:29:42,374.25
2024-04-19 09:29:43,374.45
2024-04-19 09:29:44,374.25
2024-04-19 09:29:45,374.4
2024-04-19 09:29:46,374.4
2024-04-19 09:29:47,374.25
2024-04-19 09:29:48,374.2
2024-04-19 09:29:49,374.4
2024-04-19 09:29:50,374.2
2024-04-19 09:29:51,374.4
2024-04-19 09:29:52,374.4
2024-04-19 09:29:53,374.5
2024-04-19 09:29:54,374.45
2024-04-19 09:29:55,374.4
2024-04-19 09:29:56,374.5
2024-04-19 09:29:57,374.75
2024-04-19 09:29:58,374.75
2024-04-19 09:29:59,375.0
2024-04-19 09:30:00,375.4
2024-04-19 09:30:01,375.4
2024-04-19 09:30:02,375.4
2024-04-19 09:30:03,375.5
2024-04-19 09:30:04,375.5
2024-04-19 09:30:05,375.6
2024-04-19 09:30:06,375.6
2024-04-19 09:30:07,375.35
2024-04-19 09:30:08,375.5
2024-04-19 09:30:09,375.5
2024-04-19 09:30:10,375.35
2024-04-19 09:30:11,375.45
2024-04-19 09:30:12,375.15
2024-04-19 09:30:13,375.25
2024-04-19 09:30:14,375.05
2024-04-19 09:30:15,375.2
2024-04-19 09:30:16,375.2
2024-04-19 09:30:17,375.2
2024-04-19 09:30:18,375.15
2024-04-19 09:30:19,374.95
2024-04-19 09:30:20,375.0
